spinType,speed,spinAmount,timeSinceRelease,ballPosX,ballPosY,ballVelX,ballVelY,ballAngularVel,distanceToStumps,distanceToPad,hitPad, reachedPad, willHitStumps
0,0.924703,10.000000,0.466982,1.397915,-1.442619,18.256350,-7.468242,772.723400,6.783285,4.725386,0,0,1
0,0.924703,10.000000,0.533177,2.858423,-2.079318,18.256350,-8.253042,769.640100,5.223358,3.153279,0,0,1
0,0.924703,10.000000,0.583296,3.588676,-2.421212,18.256350,-8.645443,768.103100,4.449131,2.374531,0,0,1
0,0.924703,10.000000,0.633299,4.684057,-2.963482,18.256350,-9.234044,765.803200,3.316144,1.277356,0,0,1
0,0.924703,10.000000,0.683365,5.413496,-3.318494,17.462170,6.257189,237.822800,2.606039,0.783369,0,0,1
0,0.924703,10.000000,0.717054,6.111982,-3.079978,17.462170,5.864789,237.347900,1.889711,0.380234,1,1,1
0,0.808385,10.000000,0.066452,-6.202304,0.420990,13.268070,-9.827271,788.326100,14.608510,12.946870,0,0,0
0,0.808385,10.000000,0.133293,-5.140859,-0.404431,13.268070,-10.612070,785.180600,13.394740,11.728520,0,0,0
0,0.808385,10.000000,0.200274,-4.344775,-1.064700,13.268070,-11.200670,782.829700,12.495550,10.827920,0,0,0
0,0.808385,10.000000,0.266553,-3.548691,-1.760284,13.268070,-11.789270,780.485800,11.615040,9.949800,0,0,0
0,0.808385,10.000000,0.332905,-2.487246,-2.742665,13.268070,-12.574080,777.371500,10.490400,8.840002,0,0,0
0,0.808385,10.000000,0.382958,-1.956524,-3.257400,13.268070,-12.966480,775.819100,9.959850,8.325374,0,0,0
0,0.808385,10.000000,0.433463,-1.219214,-2.873612,12.182150,8.163339,55.093250,9.220079,7.573149,0,0,0
0,0.808385,10.000000,0.499506,-0.488285,-2.407356,12.182150,7.574739,54.928300,8.508949,6.849124,0,0,0
0,0.808385,10.000000,0.549757,0.242643,-1.976415,12.182150,6.986139,54.763840,7.824596,6.157641,0,0,0
0,0.808385,10.000000,0.616545,0.973572,-1.580791,12.182150,6.397540,54.599880,7.168323,5.502672,0,0,0
0,0.808385,10.000000,0.682852,1.704500,-1.220483,12.182150,5.808940,54.436410,6.542171,4.501432,0,0,0
0,0.808385,10.000000,0.733162,2.435429,-0.895491,12.182150,5.220340,54.273410,5.949236,3.961847,0,0,0
0,0.808385,10.000000,0.783257,2.922714,-0.698449,12.182150,4.827940,54.165020,5.574582,3.644485,0,0,0
0,0.808385,10.000000,0.849452,3.897285,-0.351454,12.182150,4.043141,53.948890,4.883346,3.144015,0,0,0
0,0.808385,10.000000,0.899571,4.384571,-0.201500,12.182150,3.650741,53.841160,4.571972,2.978030,0,0,0
0,0.808385,10.000000,0.949575,5.115499,-0.006000,12.182150,3.062141,53.679950,4.157449,2.856113,0,0,0
0,0.808385,10.000000,0.999640,5.602785,0.104714,12.182150,2.669742,53.572750,3.922485,2.864833,0,0,0
0,0.808385,10.000000,1.033329,6.090071,0.199731,12.182150,2.277342,53.465760,3.726407,2.943473,0,1,0
1,0.983688,10.000000,0.066307,-5.833262,0.797223,19.445640,-3.575825,-788.326100,14.344960,12.294790,0,0,1
1,0.983688,10.000000,0.116617,-4.666524,0.559129,19.445640,-4.164425,-785.965800,13.157060,11.109410,0,0,1
1,0.983688,10.000000,0.166712,-3.888699,0.380780,19.445640,-4.556825,-784.396100,12.360050,10.313890,0,0,1
1,0.983688,10.000000,0.232907,-2.333048,-0.023006,19.445640,-5.341624,-781.266300,10.753340,8.709403,0,0,1
1,0.983688,10.000000,0.283026,-1.555223,-0.248443,19.445640,-5.734024,-779.706100,9.943508,7.900118,0,0,1
1,0.983688,10.000000,0.333029,-0.388485,-0.616028,19.445640,-6.322624,-777.371500,8.720665,6.677022,0,0,1
1,0.983688,10.000000,0.383095,0.389341,-0.880705,19.445640,-6.715024,-775.819100,7.900224,5.855407,0,0,1
1,0.983688,10.000000,0.433140,1.556079,-1.307150,19.445640,-7.303623,-773.496200,6.662571,4.613765,0,0,1
1,0.983688,10.000000,0.499754,2.722817,-1.768911,19.445640,-7.892223,-771.180300,5.418879,3.362186,0,0,1
1,0.983688,10.000000,0.549795,3.500642,-2.096372,19.445640,-8.284623,-769.640100,4.589201,2.524495,0,0,1
1,0.983688,10.000000,0.616527,5.056293,-2.798382,19.445640,-9.069425,-766.569100,2.950604,0.887341,0,0,1
1,0.983688,10.000000,0.666549,5.834118,-3.172930,19.445640,-9.461825,-765.038200,2.172775,0.446100,1,0,1
