impactPosX,impactPosY,impactVelX,impactVelY,impactAngularVel,spinDirection,spinMagnitude,distanceToStumps,willHitStumps
6.087007,-2.561247,17.484130,5.452195,-1317.179000,1,10.000000,1.962663,1
6.211748,-2.123933,16.752320,4.878146,191.449700,0,10.000000,1.991316,0
5.902705,-2.766527,17.706510,5.788398,-1314.342000,1,10.000000,2.110250,1
5.910851,-2.708646,17.212920,5.792161,215.207700,0,10.000000,2.109368,1
6.181454,-2.229725,17.164150,5.063225,-1331.403000,1,10.000000,1.974952,0
6.137334,-2.492993,17.066470,5.468659,-1317.794000,1,10.000000,1.930435,1
6.019257,-3.162464,15.123780,5.868307,249.215100,0,10.000000,1.987395,1
6.017159,-2.489046,19.722980,-8.425634,-765.038200,1,10.000000,2.047616,1
6.211998,-2.028319,18.224660,5.316825,-1369.826000,1,10.000000,2.034973,0
5.949925,-2.654852,20.234270,-8.751808,-765.803200,1,10.000000,2.078926,1
6.229379,-2.282641,19.972530,5.782095,-1379.415000,1,10.000000,1.910419,1
5.995329,-2.355540,20.305210,-8.284133,-765.803200,1,10.000000,2.105714,1
5.943112,-3.179003,16.276180,5.943427,245.180400,0,10.000000,2.064662,1
6.116559,-3.063852,18.217450,-9.077742,762.747500,0,10.000000,1.884524,1
5.991434,-2.756964,21.652400,-9.106509,-767.335700,1,10.000000,2.023216,1
6.177660,-1.850081,14.389560,3.856315,208.837300,0,10.000000,2.154817,0
6.103056,-2.973976,19.853120,-9.160378,-765.038200,1,10.000000,1.897122,1
6.165962,-2.993130,16.144540,5.838161,237.299900,0,10.000000,1.834051,1
5.987782,-2.371296,16.877500,5.370633,-1325.441000,1,10.000000,2.108149,0
5.903580,-2.300337,16.776400,5.212790,195.891500,0,10.000000,2.210092,0
6.135991,-2.171529,16.652640,4.815520,196.666400,0,10.000000,2.039827,0
5.886255,-3.068345,20.784290,-9.504851,-766.569100,1,10.000000,2.114850,1
5.966934,-2.703385,15.519960,5.288362,234.858400,0,10.000000,2.054589,1
5.890910,-2.776854,20.791800,-9.034702,-766.569100,1,10.000000,2.120862,1
5.992934,-3.166791,18.045750,-9.220714,762.747500,0,10.000000,2.013985,1
6.145253,-2.319542,18.105730,5.372512,-1342.936000,1,10.000000,1.975629,1
5.886414,-2.878278,18.203330,5.990504,-1316.152000,1,10.000000,2.117088,1
5.952318,-2.219125,15.567350,4.598880,213.192000,0,10.000000,2.191522,0
5.961957,-2.750324,18.517090,-8.693007,-763.510300,1,10.000000,2.053279,1
6.221599,-2.490762,21.325170,-8.573263,-766.569100,1,10.000000,1.849874,1
5.995394,-2.051763,16.924530,5.067479,176.439900,0,10.000000,2.217566,0
5.962023,-2.859928,17.268720,5.873662,220.670600,0,10.000000,2.042785,1
5.817396,-2.517206,14.952710,5.188433,228.293900,0,10.000000,2.235364,1
5.943314,-2.209025,19.525550,5.897121,-1389.016000,1,10.000000,2.203542,0
5.900063,-3.277532,16.203780,6.128993,245.559000,0,10.000000,2.118197,1
5.914082,-3.038338,17.187300,5.922622,232.491700,0,10.000000,2.086270,1
5.794408,-3.135611,16.080510,6.000521,240.381500,0,10.000000,2.209757,1
5.677858,-3.225048,17.325180,6.335793,230.445900,0,10.000000,2.333021,1
5.877997,-2.173382,16.754080,5.139365,-1337.751000,1,10.000000,2.277321,0
5.576906,-2.541931,16.309130,5.402528,211.707700,0,10.000000,2.466011,1
5.852798,-3.314918,17.575100,6.207406,-1285.773000,1,10.000000,2.170173,1
5.759885,-2.215184,19.238940,5.887498,-1388.212000,1,10.000000,2.373616,0
5.652049,-2.607031,16.866530,5.658382,-1318.570000,1,10.000000,2.380609,1
5.897215,-2.104445,17.258300,5.331274,-1354.515000,1,10.000000,2.285546,0
5.640530,-2.419021,21.067560,-8.543270,-767.335700,1,10.000000,2.429945,1
5.665341,-2.410334,14.779260,5.056618,228.705500,0,10.000000,2.407974,0
5.926996,-2.931351,17.954170,-8.893712,762.747500,0,10.000000,2.074141,1
5.624076,-3.083573,15.871730,5.762300,244.430200,0,10.000000,2.377393,1
5.764243,-2.747355,15.265270,5.233243,239.472700,0,10.000000,2.249986,1
5.758054,-2.757702,14.837980,5.460123,235.622600,0,10.000000,2.255001,1
5.699636,-2.833958,16.433030,5.848157,237.360100,0,10.000000,2.306348,1
5.821867,-1.981218,15.027590,4.585234,197.787600,0,10.000000,2.404616,0
5.638176,-3.298224,17.078630,-9.340014,761.985500,0,10.000000,2.380578,1
5.750045,-2.121016,14.564450,4.347885,216.780600,0,10.000000,2.415556,0
5.605538,-2.990362,17.775520,6.120842,-1311.174000,1,10.000000,2.394481,1
5.849602,-2.777672,14.571540,5.399469,239.947000,0,10.000000,2.161860,1
5.855785,-2.920574,14.943330,5.554052,243.678000,0,10.000000,2.145685,1
5.606286,-3.315821,17.745680,6.261119,-1291.056000,1,10.000000,2.414459,1
5.635773,-2.675998,19.633790,6.042070,-1354.512000,1,10.000000,2.386325,1
5.662714,-2.917257,15.513060,5.636471,238.283100,0,10.000000,2.338750,1
5.881588,-2.415965,20.776770,-8.452622,-766.569100,1,10.000000,2.197445,1
5.676300,-2.166971,15.209570,4.906781,219.712600,0,10.000000,2.468505,0
5.818647,-2.529282,15.348010,5.230757,223.791900,0,10.000000,2.231564,1
5.657805,-3.047778,15.916110,5.809400,240.475500,0,10.000000,2.342682,1
5.569332,-2.154195,17.815590,5.484292,-1368.801000,1,10.000000,2.573623,0
5.387148,-2.837400,17.204380,-8.763225,762.747500,0,10.000000,2.617906,1
5.384835,-2.827214,17.465710,6.065599,-1322.451000,1,10.000000,2.620867,1
5.757441,-2.034835,18.103650,5.431307,-1380.126000,1,10.000000,2.441437,0
5.394090,-2.837590,16.965580,5.973610,-1313.971000,1,10.000000,2.610966,1
5.748642,-3.258524,19.919760,-9.695049,-765.803200,1,10.000000,2.266153,1
5.496438,-2.459553,16.665210,5.580796,194.799300,0,10.000000,2.561232,0
5.639878,-2.733008,19.749820,-8.873927,-765.803200,1,10.000000,2.375176,1
5.698848,-2.443847,16.958060,5.354469,-1324.853000,1,10.000000,2.367405,1
5.522900,-3.281185,16.047150,-9.215639,760.463700,0,10.000000,2.493008,1
5.380169,-2.353995,18.056580,5.789205,-1363.465000,1,10.000000,2.698303,0
5.681143,-1.992814,14.494600,4.269230,207.549600,0,10.000000,2.528146,0
5.587977,-3.198207,18.272690,6.500086,-1306.539000,1,10.000000,2.420153,1
5.367517,-2.681003,16.012610,5.485826,220.609100,0,10.000000,2.651740,1
5.563879,-2.444266,17.770440,5.800391,-1347.826000,1,10.000000,2.498705,0
5.560436,-2.166656,14.690120,4.594755,212.776500,0,10.000000,2.577971,0
5.648045,-3.086647,15.903270,5.758257,244.769900,0,10.000000,2.353551,1
5.499973,-2.218991,17.701690,5.627040,-1364.944000,1,10.000000,2.619181,0
5.402117,-2.724677,15.609740,5.646162,228.138700,0,10.000000,2.612432,1
5.410372,-2.745061,16.056520,5.679243,220.300900,0,10.000000,2.602147,1
5.505520,-2.682383,18.803560,5.916240,-1343.212000,1,10.000000,2.514620,1
5.732832,-2.283223,20.536830,-8.238523,-766.569100,1,10.000000,2.377776,1
5.480563,-3.141251,17.059050,6.141023,230.858300,0,10.000000,2.523394,1
5.498319,-3.069368,18.379890,-9.221668,764.273900,0,10.000000,2.502642,1
5.622932,-1.896717,14.795890,4.459170,192.517700,0,10.000000,2.620626,0
5.595459,-2.618941,18.944090,6.015369,-1351.511000,1,10.000000,2.434548,1
5.463243,-3.269927,17.535320,6.328612,-1296.734000,1,10.000000,2.551078,1
5.425717,-2.147771,21.423660,-8.173993,-768.103100,1,10.000000,2.711683,1
5.492025,-2.874990,16.152440,5.792395,226.725500,0,10.000000,2.511088,1
5.545795,-3.090573,18.808820,6.431731,-1322.890000,1,10.000000,2.455876,1
5.826965,-2.029308,17.172420,5.201826,-1359.484000,1,10.000000,2.379984,0
5.649123,-2.578617,20.401820,-8.714965,-766.569100,1,10.000000,2.388344,1
5.913156,-1.873707,14.082000,3.828044,211.182900,0,10.000000,2.371383,0
5.554087,-2.990015,18.461900,-9.104972,-764.273900,1,10.000000,2.445933,1
5.767894,-3.054369,16.060960,5.800728,241.203600,0,10.000000,2.232768,1
5.692815,-3.140057,14.706390,5.894193,247.039300,0,10.000000,2.311432,1
5.801829,-2.932728,15.692260,5.616729,239.939100,0,10.000000,2.199200,1
5.622166,-2.048553,14.400730,4.431949,209.785200,0,10.000000,2.561122,0
5.802529,-3.138199,15.662330,5.959221,243.092300,0,10.000000,2.201813,1
5.550181,-2.705589,20.145600,6.390355,-1368.611000,1,10.000000,2.467446,1
5.592668,-2.941690,17.771360,5.897251,-1308.330000,1,10.000000,2.408039,1
5.650139,-2.196031,16.915140,5.204071,181.586500,0,10.000000,2.483588,0
5.766965,-2.305459,20.591890,-8.274387,-766.569100,1,10.000000,2.338553,1
5.767417,-2.559099,16.117420,5.310824,218.615700,0,10.000000,2.275702,1
5.886365,-2.086466,17.747920,5.464995,-1366.428000,1,10.000000,2.302607,0
5.704568,-2.451530,16.966000,5.343798,201.534100,0,10.000000,2.360048,1
5.424234,-2.746722,14.435360,5.188016,242.500000,0,10.000000,2.588189,1
5.563072,-3.310577,17.161200,6.213607,-1286.295000,1,10.000000,2.456640,1
5.545427,-2.711676,20.137670,6.380210,-1367.761000,1,10.000000,2.471449,1
5.485113,-2.822665,15.718270,5.517776,233.070500,0,10.000000,2.521132,1
5.468705,-2.970050,17.812440,-9.006903,763.510300,0,10.000000,2.531472,1
5.247795,-2.636048,20.413000,-8.904984,-767.335700,1,10.000000,2.776165,1
5.531202,-2.389164,16.260500,5.346487,200.547400,0,10.000000,2.543243,0
5.435147,-1.945690,14.943370,4.479229,191.609300,0,10.000000,2.773092,0
5.325708,-2.796890,18.126050,-8.820965,764.273900,0,10.000000,2.681994,1
5.313649,-2.534058,18.516910,5.884969,-1356.429000,1,10.000000,2.726460,1
5.424121,-3.066568,14.772310,5.706199,247.620700,0,10.000000,2.576739,1
5.599310,-1.899649,15.957980,4.943238,170.275500,0,10.000000,2.640849,0
5.343184,-3.286114,16.847070,6.248553,237.785800,0,10.000000,2.672178,1
5.871052,-3.045772,18.387220,-9.115077,763.510300,0,10.000000,2.129440,1
6.010442,-2.701550,16.881430,5.458058,-1301.037000,1,10.000000,2.011819,1
5.924845,-2.036503,15.954960,4.673986,191.920900,0,10.000000,2.287924,0
6.033891,-2.916744,17.879580,5.860534,-1304.486000,1,10.000000,1.967871,1
5.951813,-2.704081,18.896710,5.778699,-1330.933000,1,10.000000,2.069453,1
5.888513,-2.754712,15.421330,5.224136,240.235200,0,10.000000,2.125687,1
6.012045,-2.747222,14.417400,5.117422,246.894200,0,10.000000,2.003961,1
6.042772,-3.126287,18.976650,6.296574,-1310.764000,1,10.000000,1.961298,1
6.047657,-2.514466,16.499360,5.105459,219.923700,0,10.000000,2.011811,1
6.047661,-2.364989,15.661880,4.910610,219.562800,0,10.000000,2.053014,1
5.953627,-2.350291,15.150680,4.869370,221.514500,0,10.000000,2.147036,1
6.035601,-2.215470,14.506940,4.666588,236.627400,0,10.000000,2.115266,0
6.162059,-2.566038,19.829400,6.098030,-1358.431000,1,10.000000,1.888478,1
5.992613,-2.617084,16.857340,5.572203,213.378000,0,10.000000,2.043582,1
6.142806,-1.845637,16.256390,4.478746,-1344.245000,1,10.000000,2.186715,0
5.340685,-2.558636,17.428990,5.898501,-1324.912000,1,10.000000,2.695693,1
5.530544,-3.326607,17.900790,-9.516272,-763.510300,1,10.000000,2.490960,1
5.323359,-3.197403,16.819940,6.365698,227.626700,0,10.000000,2.683910,1
5.262331,-2.637062,17.313650,5.783469,-1330.568000,1,10.000000,2.761621,1
5.295563,-2.217883,19.122650,6.029077,-1400.795000,1,10.000000,2.815260,0
5.454226,-1.906977,16.665970,5.146918,-1370.646000,1,10.000000,2.770499,0
5.253539,-2.175252,14.688720,4.652728,208.706500,0,10.000000,2.867622,0
5.453370,-2.938580,18.113540,5.982567,-1316.251000,1,10.000000,2.547370,1
5.430214,-2.529188,18.687050,6.147906,-1361.023000,1,10.000000,2.612558,0
5.182755,-2.458686,15.789620,5.252538,208.396700,0,10.000000,2.868778,0
5.278075,-2.505836,16.360610,5.529156,201.879500,0,10.000000,2.766419,0
5.188851,-3.246575,15.262640,6.169239,242.172900,0,10.000000,2.821942,1
5.249135,-3.167074,18.952740,6.398730,-1320.882000,1,10.000000,2.755934,1
5.320539,-2.697426,21.242320,-9.121676,-768.103100,1,10.000000,2.696491,1
5.443533,-3.289586,17.506340,6.299700,-1294.302000,1,10.000000,2.572816,1
5.366137,-2.791677,19.172150,6.406105,-1348.406000,1,10.000000,2.642089,1
5.203902,-3.007103,19.539870,6.459753,-1342.693000,1,10.000000,2.796107,1
5.336176,-2.887969,17.394160,5.976251,-1314.956000,1,10.000000,2.666179,1
5.487332,-2.671191,17.127000,5.647109,208.631900,0,10.000000,2.534091,1
5.431762,-2.280861,14.887260,5.015553,228.063400,0,10.000000,2.667022,0
5.451022,-3.232843,14.773680,6.121855,244.639300,0,10.000000,2.559591,1
5.527092,-2.351014,15.409030,4.992477,213.404500,0,10.000000,2.556649,0
5.446185,-2.979329,15.637150,5.899406,232.917800,0,10.000000,2.553899,1
5.380986,-3.129801,17.687130,-9.235118,763.510300,0,10.000000,2.622229,1
5.472920,-2.867569,14.867680,5.364157,244.423400,0,10.000000,2.530548,1
5.446145,-1.936042,16.654740,5.106549,158.208800,0,10.000000,2.766619,0
5.357104,-2.354517,16.979800,5.322550,188.255100,0,10.000000,2.720579,0
5.486228,-2.685865,19.379010,6.297671,-1360.078000,1,10.000000,2.533324,1
5.611422,-2.794317,21.019050,-9.168765,-767.335700,1,10.000000,2.397417,1
5.319045,-3.247587,16.329840,6.252481,236.692500,0,10.000000,2.692363,1
5.452187,-2.441560,14.897050,5.072355,221.169300,0,10.000000,2.608296,0
5.343982,-2.568385,16.452150,5.442282,209.145000,0,10.000000,2.690860,1
5.622609,-2.937728,21.037690,-9.407784,-767.335700,1,10.000000,2.378207,1
5.455806,-1.933353,20.759680,-7.733822,-767.335700,1,10.000000,2.758742,1
5.417198,-2.718172,17.527590,5.940311,-1327.836000,1,10.000000,2.598133,1
5.528405,-1.844420,15.071460,4.387427,183.506600,0,10.000000,2.728396,0
5.266389,-2.934172,19.010330,6.179133,-1334.270000,1,10.000000,2.734404,1
5.338697,-2.608171,19.901130,-8.762631,-766.569100,1,10.000000,2.689993,1
5.229856,-2.422523,14.605460,5.093960,219.364200,0,10.000000,2.829696,0
5.459607,-2.001168,20.766020,-7.846847,-767.335700,1,10.000000,2.729700,1
5.496394,-1.936125,17.719760,5.576468,-1392.218000,1,10.000000,2.720271,0
5.521944,-3.094154,17.888490,-9.184196,763.510300,0,10.000000,2.479845,1
5.296606,-2.885838,19.059070,6.257093,-1340.810000,1,10.000000,2.705803,1
5.350793,-2.066929,19.211740,6.272551,-1421.117000,1,10.000000,2.808722,0
5.590075,-3.289957,18.514820,-9.546064,-764.273900,1,10.000000,2.427305,1
5.551712,-3.314224,16.961780,-9.361635,761.985500,0,10.000000,2.468370,1
5.386578,-3.312715,15.964000,6.119568,247.113200,0,10.000000,2.632065,1
5.454881,-2.316405,19.460760,-8.222984,-765.803200,1,10.000000,2.635324,1
5.269608,-2.284428,15.931930,4.989303,198.732200,0,10.000000,2.822602,0
5.408855,-2.990525,18.031380,6.198165,-1318.430000,1,10.000000,2.591162,1
5.506134,-1.877713,14.652900,4.482222,190.601400,0,10.000000,2.734757,0
5.751021,-2.194352,21.251710,-8.168821,-767.335700,1,10.000000,2.388928,1
5.560775,-2.973433,16.974030,-8.901107,761.985500,0,10.000000,2.439369,1
5.516570,-2.209439,19.557140,-8.055849,-765.803200,1,10.000000,2.606226,1
5.312467,-2.647298,14.679140,5.355475,229.240000,0,10.000000,2.710578,1
5.474833,-3.168411,17.821190,-9.290276,763.510300,0,10.000000,2.530776,1
5.496031,-2.315888,20.154900,-8.291208,-766.569100,1,10.000000,2.595741,1
5.431856,-2.041599,19.353970,6.083662,-1421.073000,1,10.000000,2.741148,0
5.874969,-2.987437,18.171750,6.125142,-1311.535000,1,10.000000,2.125068,1
5.944537,-3.116027,20.074360,6.481063,-1327.802000,1,10.000000,2.058735,1
6.041092,-1.984983,15.701390,4.430242,195.681600,0,10.000000,2.206259,0
5.919670,-2.683451,15.872360,5.363605,229.319100,0,10.000000,2.104276,1
6.104517,-1.916324,18.614050,5.605587,-1394.644000,1,10.000000,2.183394,0
5.791574,-2.544418,14.546320,4.844174,238.716300,0,10.000000,2.254928,1
5.821334,-2.540015,14.956560,5.166242,228.428400,0,10.000000,2.226695,1
5.899292,-2.033248,16.806040,4.865014,-1346.425000,1,10.000000,2.312485,0
5.930910,-2.854751,17.732470,5.949094,-1311.915000,1,10.000000,2.074182,1
5.776583,-3.307317,20.463580,6.574483,-1320.482000,1,10.000000,2.244555,1
6.026630,-2.137189,16.966740,4.952039,-1337.916000,1,10.000000,2.153748,0
5.820216,-2.688953,18.697320,5.801622,-1332.852000,1,10.000000,2.201864,1
6.054353,-3.243096,15.553550,6.110962,245.555800,0,10.000000,1.960775,1
5.938090,-2.402174,15.131500,4.806072,226.797700,0,10.000000,2.146827,1
6.036399,-1.976768,14.570910,3.997076,213.650300,0,10.000000,2.214211,0
6.001304,-2.083471,16.475430,4.931386,187.015000,0,10.000000,2.198820,0
5.861806,-2.348966,20.096580,-8.273861,-765.803200,1,10.000000,2.235111,1
6.033864,-2.872819,17.368500,5.855757,222.172500,0,10.000000,1.970245,1
6.010674,-3.118659,18.928020,6.308131,-1311.736000,1,10.000000,1.992862,1
6.008624,-2.706548,16.878970,5.451305,-1300.472000,1,10.000000,2.012882,1
6.129448,-2.268727,16.193610,4.849406,208.875300,0,10.000000,2.008414,0
6.191704,-2.646897,17.126380,5.531915,-1307.221000,1,10.000000,1.842449,1
6.001491,-1.982905,17.923940,5.381703,-1375.231000,1,10.000000,2.242436,0
6.090589,-3.203219,18.458240,6.434282,-1294.327000,1,10.000000,1.920195,1
5.899189,-2.900503,17.687150,5.883736,-1306.432000,1,10.000000,2.103166,1
5.969839,-2.459632,15.551540,5.050906,222.961300,0,10.000000,2.100845,1
6.115592,-2.765602,18.554760,5.870229,-1321.286000,1,10.000000,1.898930,1
5.537536,-2.602650,16.720970,5.394691,-1312.370000,1,10.000000,2.494317,1
5.501529,-2.990187,18.384610,-9.105226,764.273900,0,10.000000,2.498490,1
5.579274,-2.789594,16.751510,5.683589,220.698700,0,10.000000,2.429853,1
5.491167,-2.550729,21.536510,-8.868750,-768.103100,1,10.000000,2.548742,1
5.471590,-2.924713,20.000580,6.305713,-1345.655000,1,10.000000,2.529531,1
5.541885,-2.779669,19.468780,6.146376,-1347.399000,1,10.000000,2.467970,1
5.520381,-2.639876,17.886270,-8.535225,763.510300,0,10.000000,2.505633,1
5.546359,-3.315872,17.657550,6.261045,-1291.049000,1,10.000000,2.473889,1
5.645200,-1.967207,21.802080,-7.862674,-768.103100,1,10.000000,2.571331,1
5.506812,-2.876148,17.126610,5.918527,-1309.351000,1,10.000000,2.496262,1
5.483769,-2.728496,20.806290,-9.059063,-767.335700,1,10.000000,2.530836,1
5.547138,-2.433751,17.746250,5.821698,-1338.636000,1,10.000000,2.517374,0
5.687599,-2.832223,16.888270,5.912012,223.666700,0,10.000000,2.318480,1
5.638827,-2.726472,18.998200,6.120500,-1344.465000,1,10.000000,2.376964,1
5.442789,-2.658514,18.298220,-8.617470,-764.273900,1,10.000000,2.579911,1
5.625284,-2.935291,14.654800,5.535409,245.241800,0,10.000000,2.375598,1
5.632836,-3.111052,18.355540,6.319656,-1312.705000,1,10.000000,2.369767,1
5.427591,-2.607613,19.298010,6.152368,-1363.746000,1,10.000000,2.602164,1
5.635539,-2.531393,19.646470,6.014232,-1368.005000,1,10.000000,2.410450,1
5.559899,-2.769954,15.395560,5.534750,230.887600,0,10.000000,2.450921,1
5.563981,-3.082030,14.561540,5.656588,251.027500,0,10.000000,2.437400,1
5.650597,-2.463438,18.603820,-8.330591,764.273900,0,10.000000,2.409895,1
5.564071,-2.469210,16.770870,5.319243,-1321.910000,1,10.000000,2.493088,1
5.458810,-2.975923,19.306070,6.404195,-1337.261000,1,10.000000,2.541304,1
5.444208,-2.603496,16.129810,5.319332,218.665500,0,10.000000,2.586366,1
5.490995,-2.227303,17.171070,5.504283,-1353.934000,1,10.000000,2.625294,0
5.732101,-2.919170,17.448450,5.857068,222.825300,0,10.000000,2.269339,1
5.653800,-2.308994,19.688450,6.122310,-1392.827000,1,10.000000,2.445843,0
5.516150,-2.103520,15.837060,4.905005,189.212400,0,10.000000,2.640680,0
5.696953,-2.192202,18.548820,5.789095,-1379.234000,1,10.000000,2.440607,0
5.489296,-1.978925,16.703430,5.271801,160.182100,0,10.000000,2.710393,0
5.528821,-3.029180,20.881380,-9.560204,-767.335700,1,10.000000,2.471352,1
5.444752,-2.079255,16.180420,5.030327,179.534500,0,10.000000,2.716075,0
5.305081,-3.273379,19.027310,6.540559,-1316.862000,1,10.000000,2.708749,1
5.423014,-2.582483,19.947140,6.325758,-1379.028000,1,10.000000,2.610589,1
5.535372,-2.019902,13.954300,4.168556,215.161500,0,10.000000,2.652354,0
5.435014,-3.037376,19.925050,6.409299,-1338.456000,1,10.000000,2.565259,1
5.541412,-2.631311,18.859640,5.996041,-1349.893000,1,10.000000,2.486078,1
5.453042,-2.117140,14.941720,4.726062,202.597900,0,10.000000,2.695633,0
5.384543,-2.190604,18.652470,5.925904,-1391.418000,1,10.000000,2.737834,0
5.536480,-2.691613,18.267420,5.797591,-1332.515000,1,10.000000,2.482747,1
5.405626,-2.249277,19.300180,5.978442,-1396.569000,1,10.000000,2.700807,0
5.278975,-2.364965,15.932330,5.125453,203.181000,0,10.000000,2.794145,0
5.420710,-2.755456,14.430850,5.177362,243.391900,0,10.000000,2.590857,1
5.217594,-2.841037,20.362660,-9.246633,-767.335700,1,10.000000,2.786943,1
5.360866,-3.240461,16.872340,6.313774,232.298500,0,10.000000,2.650066,1
5.465510,-3.015894,20.775860,-9.538062,-767.335700,1,10.000000,2.534540,1
5.258173,-2.941264,15.836410,5.702837,234.238000,0,10.000000,2.742456,1
5.285391,-3.176630,19.011220,6.383317,-1319.586000,1,10.000000,2.720349,1
6.092064,-2.550795,21.116240,-8.670091,-766.569100,1,10.000000,1.960103,1
6.255159,-3.040447,17.661020,5.919694,-1292.757000,1,10.000000,1.745310,1
6.146524,-2.846470,16.574280,5.784824,239.182100,0,10.000000,1.859824,1
6.050079,-2.402214,15.664870,4.863706,222.746300,0,10.000000,2.039495,1
6.184125,-2.051032,15.857070,4.809374,212.979000,0,10.000000,2.048888,0
6.354824,-1.919103,16.093550,4.512591,188.835700,0,10.000000,1.968487,0
6.088240,-2.803180,14.492910,5.338781,244.275200,0,10.000000,1.921865,1
6.193252,-2.917627,18.654560,5.932639,-1311.298000,1,10.000000,1.808625,1
6.029985,-2.546945,19.028400,5.751916,-1344.536000,1,10.000000,2.021439,1
6.196989,-2.303299,16.280200,4.805084,212.571000,0,10.000000,1.932936,1
6.313045,-2.948881,17.261920,5.692543,-1288.870000,1,10.000000,1.687730,1
6.125047,-3.019589,17.480180,5.949751,-1295.252000,1,10.000000,1.875056,1
6.023825,-3.046880,17.850400,5.970607,-1297.795000,1,10.000000,1.976731,1
5.753556,-2.053151,16.597720,5.065604,176.596000,0,10.000000,2.437834,0
5.908642,-3.304573,20.000800,6.490246,-1312.628000,1,10.000000,2.113419,1
5.625239,-2.657062,19.129150,-8.680205,-765.038200,1,10.000000,2.399395,1
5.741430,-2.252470,16.569520,5.032489,195.131200,0,10.000000,2.379063,0
5.874806,-2.099061,15.482200,4.514255,204.453200,0,10.000000,2.308277,0
5.929694,-2.875943,17.957920,-8.816756,762.747500,0,10.000000,2.074019,1
5.901774,-2.983386,15.805840,5.850654,236.250900,0,10.000000,2.098292,1
5.785762,-2.455175,17.078770,5.338735,201.957100,0,10.000000,2.280282,1
5.681389,-2.892273,19.050540,6.144699,-1330.616000,1,10.000000,2.321112,1
6.013750,-1.872290,18.491520,5.451350,-1397.506000,1,10.000000,2.284058,0
5.607582,-3.234992,19.515210,6.602473,-1322.071000,1,10.000000,2.403932,1
5.791822,-3.284493,18.811510,-9.538029,-764.273900,1,10.000000,2.226429,1
5.715737,-2.150993,18.577280,5.851532,-1384.445000,1,10.000000,2.436938,0
5.539806,-2.548491,14.610370,4.885192,236.047500,0,10.000000,2.501282,1
5.457133,-3.093669,16.537360,6.151518,229.213300,0,10.000000,2.544592,1
5.691501,-3.113930,17.360390,6.180052,227.577800,0,10.000000,2.311308,1
5.500698,-2.169486,15.399560,4.735915,202.536800,0,10.000000,2.633679,0
5.463404,-3.329369,19.474070,-9.805744,-765.803200,1,10.000000,2.557891,1
5.588184,-2.889811,18.317800,6.056461,-1322.449000,1,10.000000,2.414331,1
5.399405,-3.186964,20.536590,6.868505,-1346.974000,1,10.000000,2.607306,1
5.348978,-2.406149,19.836690,6.360663,-1397.745000,1,10.000000,2.716722,0
5.642688,-3.215836,16.634960,-9.176837,761.224200,0,10.000000,2.367172,1
5.412468,-2.781443,16.059360,5.630077,224.420900,0,10.000000,2.596746,1
5.492270,-2.604030,17.846110,-8.484015,763.510300,0,10.000000,2.538799,1
5.535696,-2.996293,17.908140,-9.044393,-763.510300,1,10.000000,2.464307,1
5.613290,-3.152789,21.022160,-9.766220,-767.335700,1,10.000000,2.391595,1
5.726105,-2.804884,17.454230,5.733602,-1309.750000,1,10.000000,2.282251,1
5.684026,-2.063509,16.973890,5.154324,-1355.528000,1,10.000000,2.498150,0
5.704917,-2.508418,21.174870,-8.692265,-767.335700,1,10.000000,2.347138,1
5.730112,-2.530241,14.471660,4.860815,237.325900,0,10.000000,2.317987,1
5.757806,-2.993442,18.225450,-9.040319,-763.510300,1,10.000000,2.242203,1
5.608756,-3.018187,15.428310,5.805849,240.013100,0,10.000000,2.391314,1
5.831252,-2.484325,19.325670,5.962675,-1362.928000,1,10.000000,2.229212,1
5.565636,-2.267225,16.785630,5.347987,-1340.126000,1,10.000000,2.542260,0
5.517622,-2.398149,19.456280,6.229141,-1385.979000,1,10.000000,2.554295,0
5.601566,-3.323782,20.325110,-9.916847,-766.569100,1,10.000000,2.420190,1
5.491528,-2.376489,19.414180,6.264077,-1388.900000,1,10.000000,2.584802,0
5.656720,-2.201681,14.427030,4.488495,220.869600,0,10.000000,2.475535,0
5.670861,-2.698166,19.676800,6.277831,-1358.415000,1,10.000000,2.348615,1
5.634097,-2.232705,15.156370,4.824512,210.191200,0,10.000000,2.487215,0
5.557222,-2.207601,14.293170,4.730604,225.217300,0,10.000000,2.568085,0
5.717352,-3.128009,20.511860,-9.601084,-766.569100,1,10.000000,2.286235,1
5.622018,-1.988186,15.987860,4.826744,179.969600,0,10.000000,2.584292,0
5.842886,-3.265983,19.894740,6.552486,-1317.865000,1,10.000000,2.173450,1
5.637674,-3.207211,20.232070,6.741325,-1334.520000,1,10.000000,2.371397,1
5.811889,-3.046256,20.664350,-9.469223,-766.569100,1,10.000000,2.188600,1
5.580824,-2.823819,17.246680,5.706553,-1307.483000,1,10.000000,2.425582,1
5.557675,-2.905055,16.707130,5.810985,225.928100,0,10.000000,2.444170,1
5.742918,-3.290831,15.156800,6.050788,250.618500,0,10.000000,2.275742,1
5.834365,-3.141364,17.564490,6.140861,230.871800,0,10.000000,2.170244,1
5.589235,-3.148960,15.387480,5.945301,244.262300,0,10.000000,2.415362,1
5.603966,-2.035978,14.758650,4.517826,203.397000,0,10.000000,2.582696,0
5.728245,-3.111317,16.747700,-9.039330,761.224200,0,10.000000,2.274480,1
5.739414,-2.279497,16.566800,4.995966,198.176700,0,10.000000,2.372630,0
