impactPosX,impactPosY,impactVelX,impactVelY,impactAngularVel,spinDirection,spinMagnitude,distanceToStumps,willHitStumps
5.775140,-2.203631,14.957630,4.550699,216.446400,0,10.000000,2.363092,0
5.837657,-2.891585,18.695790,6.053772,-1322.224000,1,10.000000,2.165059,1
5.562032,-2.952458,20.136750,6.550828,-1350.340000,1,10.000000,2.438431,1
6.028397,-2.159989,21.013550,-8.039758,-766.569100,1,10.000000,2.143090,1
5.661602,-3.173969,15.905770,5.950050,244.623700,0,10.000000,2.344860,1
5.575316,-2.580635,16.761570,5.676444,198.368100,0,10.000000,2.460683,1
5.712139,-2.674252,14.796200,5.277433,235.014400,0,10.000000,2.310935,1
5.669546,-2.632781,19.059850,5.993742,-1349.701000,1,10.000000,2.359209,1
5.788310,-2.829727,17.761550,-8.752567,762.747500,0,10.000000,2.218235,1
5.916392,-1.908001,15.545510,4.526469,187.681900,0,10.000000,2.352421,0
5.578624,-3.291341,18.257700,6.360412,-1300.174000,1,10.000000,2.438840,1
5.708345,-2.352396,16.512570,5.142438,201.763400,0,10.000000,2.381401,0
5.500214,-2.290862,18.250730,5.639612,-1366.757000,1,10.000000,2.598424,0
5.860484,-1.937312,17.722510,5.446836,-1380.656000,1,10.000000,2.388898,0
5.403827,-3.211360,18.240930,-9.430481,-764.273900,1,10.000000,2.604763,1
5.581714,-3.088605,17.203560,6.216231,224.536900,0,10.000000,2.419909,1
5.394861,-3.208682,17.215090,-9.278895,762.747500,0,10.000000,2.613484,1
5.452570,-2.861863,17.789390,-8.852350,763.510300,0,10.000000,2.551172,1
5.686595,-2.552522,19.086490,6.119148,-1360.199000,1,10.000000,2.356285,1
5.645905,-2.987199,19.160470,-9.180413,-765.038200,1,10.000000,2.354130,1
5.694888,-3.100658,17.891680,6.263327,-1307.206000,1,10.000000,2.307309,1
5.736374,-3.289094,19.090920,6.435155,-1307.228000,1,10.000000,2.282012,1
5.448036,-2.883003,18.105550,6.066650,-1322.605000,1,10.000000,2.554644,1
5.508873,-2.534519,18.952840,-8.494534,-765.038200,1,10.000000,2.534243,1
5.670096,-2.694928,16.891600,5.536301,217.145400,0,10.000000,2.349791,1
5.390109,-2.962837,19.195260,6.425303,-1339.034000,1,10.000000,2.610156,1
5.715199,-3.059735,19.075140,6.462874,-1330.069000,1,10.000000,2.285582,1
5.586827,-2.527744,20.978050,-8.724476,-767.335700,1,10.000000,2.458949,1
5.786488,-2.486214,15.321200,5.017511,225.751300,0,10.000000,2.272359,1
5.607871,-2.202413,17.338040,5.539842,-1356.902000,1,10.000000,2.521592,0
5.889271,-2.064348,16.781120,5.050473,177.856400,0,10.000000,2.308814,0
5.561208,-2.839169,20.149940,6.448288,-1357.614000,1,10.000000,2.444090,1
5.674019,-2.818380,17.367170,5.981370,205.047700,0,10.000000,2.333061,1
5.587651,-2.979585,17.982360,-9.020524,763.510300,0,10.000000,2.412436,1
5.860112,-2.811612,19.967950,6.376812,-1350.852000,1,10.000000,2.148165,1
5.661400,-2.921161,16.381320,5.730001,231.959300,0,10.000000,2.339928,1
5.666058,-2.972159,15.502260,5.864902,235.054600,0,10.000000,2.334108,1
5.548795,-2.492957,19.506550,6.076224,-1373.190000,1,10.000000,2.503098,1
5.903885,-3.265314,19.551350,-9.601801,-765.038200,1,10.000000,2.112839,1
5.778596,-3.290785,18.255140,-9.465096,763.510300,0,10.000000,2.240355,1
5.486458,-2.463613,15.760940,5.172369,214.333400,0,10.000000,2.570137,0
5.810392,-2.425425,19.928480,6.185146,-1382.299000,1,10.000000,2.263740,1
5.623630,-2.434626,18.412710,5.922096,-1358.769000,1,10.000000,2.442700,0
5.755683,-2.830682,14.834200,5.371157,243.077900,0,10.000000,2.250695,1
5.754048,-2.842102,16.979870,5.898421,-1306.901000,1,10.000000,2.251496,1
5.691234,-2.202746,19.830060,-8.045391,-765.803200,1,10.000000,2.442543,1
5.753667,-2.956722,16.964940,6.040944,232.293300,0,10.000000,2.246749,1
6.109455,-2.508209,16.580670,5.113691,219.235900,0,10.000000,1.953464,1
5.989033,-2.773181,18.555770,-8.725659,-763.510300,1,10.000000,2.023718,1
6.155813,-3.289223,20.399460,6.515001,-1314.711000,1,10.000000,1.866729,1
6.030718,-2.772282,19.162830,-8.784775,-764.273900,1,10.000000,1.982404,1
6.034845,-3.248440,19.557280,6.498678,-1312.572000,1,10.000000,1.980797,1
6.291286,-2.512430,16.806720,5.372232,-1308.969000,1,10.000000,1.776915,1
6.212705,-2.059866,14.402210,4.066502,222.888700,0,10.000000,2.019474,0
6.093393,-2.943846,16.066450,5.602517,241.131300,0,10.000000,1.907434,1
6.428914,-1.947788,19.091100,5.559315,-1390.789000,1,10.000000,1.890889,0
6.212756,-1.991939,14.075500,3.858572,223.640300,0,10.000000,2.051933,0
6.124362,-2.537676,19.783650,5.879314,-1355.956000,1,10.000000,1.931776,1
6.422857,-2.798250,19.596680,5.910700,-1326.119000,1,10.000000,1.589994,1
6.155751,-2.408828,19.845340,5.827727,-1367.449000,1,10.000000,1.936682,1
6.327533,-3.285548,19.392410,6.369189,-1300.912000,1,10.000000,1.696669,1
6.253760,-2.239796,21.377040,-8.168478,-766.569100,1,10.000000,1.904538,1
6.131801,-2.460235,20.518440,-8.447720,-765.803200,1,10.000000,1.944612,1
6.093818,-2.637451,17.993410,5.695308,-1322.424000,1,10.000000,1.940353,1
6.234394,-2.134024,17.235690,5.192551,-1342.186000,1,10.000000,1.966540,0
6.264271,-2.710362,16.757540,5.384408,228.338000,0,10.000000,1.759728,1
6.226554,-2.864136,17.145040,5.807063,225.495100,0,10.000000,1.778642,1
6.301770,-3.089106,15.084560,5.936017,251.317200,0,10.000000,1.700566,1
6.171115,-2.077735,15.840850,4.775617,198.470000,0,10.000000,2.048266,0
6.066554,-2.484860,16.087660,5.078659,221.402300,0,10.000000,2.000895,1
6.132037,-2.636390,14.561130,5.247268,252.922100,0,10.000000,1.903024,1
6.182217,-3.199081,15.715540,6.152308,237.786000,0,10.000000,1.828652,1
6.192039,-3.120539,17.068210,6.064284,235.783400,0,10.000000,1.811975,1
6.270486,-1.855595,15.598180,4.288561,190.958300,0,10.000000,2.073857,0
6.305992,-2.986053,18.480550,-8.969687,-762.747500,1,10.000000,1.694065,1
6.159820,-3.089855,19.352690,-9.251796,-764.273900,1,10.000000,1.842372,1
5.799249,-2.367460,15.350650,4.907040,219.129400,0,10.000000,2.289850,0
5.661346,-3.174235,19.183870,-9.463802,-765.038200,1,10.000000,2.345135,1
5.624939,-2.593594,17.323580,5.757963,-1327.669000,1,10.000000,2.409581,1
5.632259,-2.726416,16.825100,5.771337,-1312.150000,1,10.000000,2.383495,1
5.584976,-2.625935,19.068150,-8.633043,-765.038200,1,10.000000,2.443822,1
5.870289,-3.199454,16.617650,6.272764,249.959300,0,10.000000,2.139030,1
5.620682,-2.447376,14.726840,4.748366,231.614200,0,10.000000,2.442652,1
5.722768,-2.494519,16.519370,5.204113,212.442500,0,10.000000,2.332658,1
5.620916,-2.811984,18.560180,-8.843162,-764.273900,1,10.000000,2.386501,1
5.685338,-2.262500,15.624240,4.857389,208.209600,0,10.000000,2.429314,0
5.916850,-3.047115,18.233340,6.037380,-1304.166000,1,10.000000,2.083683,1
5.721202,-2.085325,14.520590,4.388620,213.390700,0,10.000000,2.455515,0
5.606961,-3.139307,16.587650,-9.076109,761.224200,0,10.000000,2.397090,1
5.630301,-3.231054,20.219780,6.701588,-1331.176000,1,10.000000,2.380936,1
5.790215,-1.939803,17.633220,5.221292,-1377.598000,1,10.000000,2.450952,0
5.863132,-2.106916,21.438560,-8.023094,-767.335700,1,10.000000,2.315989,1
5.727990,-2.377810,14.869560,4.835127,225.079700,0,10.000000,2.355663,0
6.254889,-2.150398,21.378860,-8.024286,-766.569100,1,10.000000,1.940937,1
5.960042,-2.902681,15.082490,5.576967,241.755800,0,10.000000,2.042278,1
5.934407,-3.319301,16.704310,6.110668,247.861900,0,10.000000,2.090127,1
5.925618,-1.967003,15.166390,4.373751,199.618900,0,10.000000,2.317357,0
5.730123,-2.781608,14.425940,5.394440,240.368500,0,10.000000,2.280359,1
5.940314,-2.082361,16.850100,5.026131,-1344.087000,1,10.000000,2.254854,0
5.843709,-2.080575,15.839310,4.849904,193.041700,0,10.000000,2.344127,0
5.858166,-2.442920,20.090890,-8.420665,-765.803200,1,10.000000,2.213095,1
5.922226,-3.013809,16.718910,5.902284,233.437500,0,10.000000,2.077820,1
5.924286,-3.255463,19.384530,6.487703,-1311.649000,1,10.000000,2.091375,1
5.963191,-2.549312,21.605320,-8.760422,-767.335700,1,10.000000,2.086076,1
5.967515,-3.196584,20.261750,-9.598268,-765.803200,1,10.000000,2.041969,1
6.098126,-2.944065,17.958060,6.101294,-1313.633000,1,10.000000,1.902696,1
5.826340,-2.192120,15.805000,4.947621,200.686100,0,10.000000,2.318937,0
6.069798,-2.904119,14.455160,5.515207,245.420800,0,10.000000,1.932581,1
5.961795,-2.626974,16.359540,5.494131,219.152600,0,10.000000,2.072059,1
6.008828,-2.395823,16.918620,5.083754,-1317.310000,1,10.000000,2.080816,1
6.013210,-2.599001,21.688690,-8.843238,-767.335700,1,10.000000,2.026854,1
6.170227,-2.555106,19.855320,5.852079,-1353.678000,1,10.000000,1.883082,1
5.870797,-2.560011,17.183840,5.453913,208.172300,0,10.000000,2.174188,1
6.086780,-1.828756,14.284010,3.880036,206.869200,0,10.000000,2.243262,0
5.953695,-2.090374,17.348430,5.117012,-1352.419000,1,10.000000,2.239372,0
6.120513,-2.691374,16.568380,5.409394,226.246400,0,10.000000,1.904657,1
5.956143,-2.181145,21.593580,-8.146810,-767.335700,1,10.000000,2.201789,1
5.944676,-2.092187,19.539310,5.846999,-1400.573000,1,10.000000,2.246882,0
6.212021,-2.756789,14.655140,5.106835,247.780500,0,10.000000,1.804445,1
6.187798,-3.181409,16.157190,5.903905,247.741700,0,10.000000,1.821260,1
6.393278,-2.434871,18.990410,5.823318,-1336.418000,1,10.000000,1.703211,1
6.249945,-3.043449,17.653780,5.915525,-1292.407000,1,10.000000,1.750595,1
6.426322,-2.262308,19.063970,5.563338,-1359.627000,1,10.000000,1.738002,1
6.218541,-2.869071,18.691750,6.004044,-1317.288000,1,10.000000,1.786264,1
6.317435,-3.009937,19.584470,-9.134270,-764.273900,1,10.000000,1.682595,1
6.116276,-3.015528,16.981140,5.899961,-1290.338000,1,10.000000,1.883788,1
6.283005,-1.959123,16.414130,4.773191,183.665600,0,10.000000,2.007859,0
6.343015,-2.557099,20.125290,5.848967,-1353.418000,1,10.000000,1.715156,1
6.194501,-2.927039,15.374940,5.547872,244.196500,0,10.000000,1.806973,1
6.186590,-2.607469,16.668960,5.247181,223.938400,0,10.000000,1.855408,1
6.274359,-2.319617,19.411420,5.841292,-1367.817000,1,10.000000,1.854928,1
5.519186,-2.495574,16.695490,5.543407,200.687600,0,10.000000,2.531577,1
5.562695,-3.123515,20.122750,6.567882,-1335.866000,1,10.000000,2.440433,1
5.591813,-2.108271,21.710040,-8.105888,-768.103100,1,10.000000,2.567985,1
5.742585,-2.595153,17.491640,5.755735,-1327.483000,1,10.000000,2.293430,1
5.525522,-3.254132,15.286980,6.125669,245.078200,0,10.000000,2.487493,1
5.494342,-2.619328,16.660980,5.371528,215.062300,0,10.000000,2.534410,1
5.596834,-2.946743,17.240420,6.114284,-1293.895000,1,10.000000,2.403756,1
5.791142,-3.197582,19.811790,6.668585,-1317.516000,1,10.000000,2.217678,1
5.554931,-2.818461,18.463140,-8.852686,764.273900,0,10.000000,2.451799,1
5.765356,-3.063528,18.571530,6.087553,-1309.143000,1,10.000000,2.235547,1
5.683778,-3.284079,19.008740,6.442990,-1307.887000,1,10.000000,2.333577,1
5.567127,-3.190370,17.182720,6.070852,236.756200,0,10.000000,2.440310,1
5.630840,-3.044631,21.051410,-9.585956,-767.335700,1,10.000000,2.369581,1
5.768978,-2.840816,19.951530,-9.042379,-765.803200,1,10.000000,2.236694,1
5.464115,-2.664710,18.329590,-8.626581,764.273900,0,10.000000,2.557955,1
5.783215,-2.862492,20.618100,-9.172829,-766.569100,1,10.000000,2.221046,1
5.681110,-2.200367,15.215500,4.864997,206.815500,0,10.000000,2.452888,0
5.250647,-3.206371,16.235070,6.318809,243.543000,0,10.000000,2.757087,1
5.462361,-2.371928,19.472450,-8.309739,-765.803200,1,10.000000,2.614208,1
5.479928,-2.854766,18.352840,-8.906076,-764.273900,1,10.000000,2.524253,1
5.379280,-3.295183,19.146990,6.505391,-1313.903000,1,10.000000,2.637291,1
5.278960,-2.911049,19.030610,6.216428,-1337.399000,1,10.000000,2.722494,1
5.417704,-3.047319,17.246820,-9.054778,762.747500,0,10.000000,2.582729,1
5.547735,-3.322633,17.139290,6.196384,-1284.846000,1,10.000000,2.473398,1
5.350804,-3.102743,15.074930,6.003892,239.337700,0,10.000000,2.651188,1
5.498529,-3.193630,17.084720,6.066196,237.147600,0,10.000000,2.508954,1
5.491403,-2.768845,14.902460,5.488761,233.981700,0,10.000000,2.519224,1
5.394638,-3.264758,20.657740,-9.952835,-767.335700,1,10.000000,2.618780,1
5.275270,-3.103920,17.274600,6.258529,-1306.802000,1,10.000000,2.726711,1
5.392452,-2.837801,16.492040,5.616634,226.309400,0,10.000000,2.612588,1
5.498871,-2.818482,19.385300,6.365731,-1349.923000,1,10.000000,2.507707,1
5.360218,-2.749507,17.986630,5.984553,-1332.308000,1,10.000000,2.651641,1
6.298328,-1.896617,17.356210,4.830914,-1359.317000,1,10.000000,2.028088,0
6.373201,-3.126977,21.569680,-9.599420,-766.569100,1,10.000000,1.631747,1
6.349860,-2.835402,20.095020,6.233559,-1338.070000,1,10.000000,1.658329,1
6.373723,-3.184756,18.889970,6.139654,-1296.811000,1,10.000000,1.636739,1
6.271545,-2.932590,17.205840,5.714556,-1290.716000,1,10.000000,1.729769,1
6.194610,-2.566250,19.277830,5.722666,-1342.090000,1,10.000000,1.856764,1
6.270192,-3.150473,19.321230,6.259927,-1307.684000,1,10.000000,1.736341,1
6.380960,-1.854295,16.550920,4.683466,175.390300,0,10.000000,1.983414,0
6.060924,-2.325302,18.526620,5.470700,-1351.895000,1,10.000000,2.053103,1
6.250663,-2.915369,16.711090,5.685450,234.935100,0,10.000000,1.751383,1
6.281526,-3.248391,18.187560,6.302444,-1293.769000,1,10.000000,1.736333,1
6.309886,-1.871035,15.251730,4.416404,211.747900,0,10.000000,2.032498,0
6.094006,-3.000197,19.680580,6.269447,-1325.181000,1,10.000000,1.905994,1
6.356920,-1.844710,15.703580,4.301836,189.856000,0,10.000000,2.008583,0
6.038406,-3.040328,15.565110,5.741241,244.678300,0,10.000000,1.962008,1
6.146761,-2.370234,19.218090,5.764600,-1361.410000,1,10.000000,1.957319,1
5.901684,-2.533138,18.834000,5.772836,-1346.286000,1,10.000000,2.149625,1
5.369193,-2.834488,15.987520,5.839035,223.211900,0,10.000000,2.636008,1
5.163439,-2.343824,19.527730,6.475621,-1392.266000,1,10.000000,2.911468,0
5.125238,-2.868361,16.840620,-8.806226,762.747500,0,10.000000,2.877774,1
5.234695,-2.160561,16.338130,5.253335,177.478800,0,10.000000,2.889908,0
5.474336,-1.878759,16.231770,5.073782,160.173300,0,10.000000,2.763360,0
5.183866,-2.408501,17.759160,5.706620,-1356.565000,1,10.000000,2.877583,0
5.292619,-3.060145,15.868090,5.839668,238.695100,0,10.000000,2.708049,1
5.446081,-2.738776,17.054200,5.828043,209.356300,0,10.000000,2.567244,1
5.117692,-2.826056,19.410750,6.470142,-1359.447000,1,10.000000,2.887551,1
5.404816,-2.881872,17.495100,5.985219,-1315.709000,1,10.000000,2.597871,1
5.393117,-2.017594,15.675180,5.018065,179.794600,0,10.000000,2.785850,0
5.198495,-2.418971,18.349630,5.811877,-1366.124000,1,10.000000,2.861123,0
5.413610,-2.453847,16.561890,5.340580,-1323.692000,1,10.000000,2.643426,0
5.299880,-3.099653,21.206700,-9.815172,-768.103100,1,10.000000,2.701958,1
5.193874,-2.957725,17.170140,6.168837,213.344100,0,10.000000,2.806445,1
5.248048,-2.835010,17.264560,6.054135,-1321.490000,1,10.000000,2.756894,1
5.390431,-2.970405,17.208940,-8.947953,762.747500,0,10.000000,2.609737,1
5.646007,-3.151275,17.089200,-9.141435,761.985500,0,10.000000,2.358849,1
5.891438,-3.247553,17.904780,-9.332883,-762.747500,1,10.000000,2.123044,1
5.773098,-2.589850,16.124890,5.270364,221.999600,0,10.000000,2.264358,1
5.836803,-2.809911,19.293370,6.273390,-1341.411000,1,10.000000,2.171532,1
5.892145,-3.172027,15.363640,5.883922,248.661600,0,10.000000,2.114863,1
5.760681,-2.641549,17.017410,5.610440,210.938900,0,10.000000,2.267827,1
5.957933,-2.501729,20.246780,-8.512553,-765.803200,1,10.000000,2.101978,1
5.855196,-2.885258,16.643200,5.778519,227.889400,0,10.000000,2.147871,1
5.655315,-2.328630,19.773940,-8.242085,-765.803200,1,10.000000,2.438910,1
5.870216,-2.817788,14.986840,5.388195,241.650100,0,10.000000,2.137564,1
5.801901,-1.932035,19.317190,6.093394,-1416.454000,1,10.000000,2.443806,0
5.733416,-2.434924,15.660550,5.142680,216.053400,0,10.000000,2.335961,1
5.917073,-1.922005,15.546360,4.508964,189.137300,0,10.000000,2.345348,0
5.785901,-3.147652,16.993990,6.076542,-1289.980000,1,10.000000,2.219017,1
5.634963,-2.842745,16.360030,5.547238,231.362800,0,10.000000,2.370259,1
5.952538,-2.847605,15.886440,5.727017,237.643900,0,10.000000,2.053125,1
5.675099,-2.341296,14.817550,4.626687,225.927400,0,10.000000,2.416414,0
5.939561,-2.780033,18.864420,5.938301,-1328.432000,1,10.000000,2.072147,1
5.867793,-1.953487,17.240360,5.082320,-1365.271000,1,10.000000,2.375184,0
5.582829,-2.686737,18.924360,5.909438,-1342.643000,1,10.000000,2.437386,1
5.663265,-2.107759,14.436380,4.600405,211.547700,0,10.000000,2.501285,0
5.743256,-1.862631,14.583750,4.201397,197.439000,0,10.000000,2.527153,0
5.646041,-2.401578,15.561410,4.928108,218.130700,0,10.000000,2.428833,0
5.507286,-2.787977,20.173050,-9.052644,-766.569100,1,10.000000,2.501715,1
5.668532,-2.930057,15.945130,5.666124,236.556300,0,10.000000,2.332517,1
5.553287,-2.452370,14.642730,4.741987,232.146600,0,10.000000,2.507250,1
5.797878,-2.913621,19.996690,-9.156136,-765.803200,1,10.000000,2.203815,1
5.504705,-2.314533,18.257530,5.603745,-1363.764000,1,10.000000,2.587733,0
5.616849,-3.291147,20.197360,6.601434,-1322.750000,1,10.000000,2.400869,1
5.788090,-3.048929,19.981400,-9.367555,-765.803200,1,10.000000,2.212451,1
5.626398,-2.519147,16.376010,5.433318,209.132600,0,10.000000,2.421819,1
5.713835,-2.360131,16.978870,5.470740,190.928200,0,10.000000,2.374023,0
5.779677,-2.299691,14.562130,4.618970,225.812600,0,10.000000,2.328147,0
5.785804,-2.466768,18.096800,5.767299,-1345.059000,1,10.000000,2.277499,1
5.928550,-2.675501,19.450890,6.200140,-1351.139000,1,10.000000,2.096713,1
6.017843,-2.775425,16.419240,5.579933,227.861800,0,10.000000,1.994839,1
6.105875,-3.056733,18.511310,6.023237,-1302.978000,1,10.000000,1.894974,1
5.936883,-2.754738,17.248190,5.732000,216.641800,0,10.000000,2.077644,1
5.769560,-2.604938,15.286160,5.136127,231.705900,0,10.000000,2.265157,1
6.061483,-2.638944,19.790140,-8.652755,-765.038200,1,10.000000,1.971854,1
5.948980,-2.643881,17.278940,5.607199,211.210200,0,10.000000,2.081707,1
6.049133,-3.294182,17.169920,-9.279943,761.224200,0,10.000000,1.972923,1
5.991856,-2.284297,16.895690,5.234464,-1329.889000,1,10.000000,2.131871,0
6.024960,-3.211386,18.607090,-9.351669,-763.510300,1,10.000000,1.986320,1
6.110466,-3.116744,20.341980,6.479909,-1327.705000,1,10.000000,1.893137,1
6.003987,-2.893816,15.537200,5.624927,238.491700,0,10.000000,1.998835,1
5.997437,-1.885255,15.646820,4.554902,185.318300,0,10.000000,2.291924,0
5.655349,-2.683788,18.434090,6.092981,-1328.643000,1,10.000000,2.365878,1
5.792933,-3.212420,16.513130,6.255101,235.710100,0,10.000000,2.217265,1
5.629912,-3.105532,14.628150,5.936092,243.517700,0,10.000000,2.372436,1
5.677697,-2.041788,17.451560,5.508072,-1378.927000,1,10.000000,2.512223,0
5.682527,-3.068833,14.709730,5.672960,249.652700,0,10.000000,2.318496,1
5.636371,-2.202911,16.427550,5.099461,189.547000,0,10.000000,2.494412,0
5.581660,-3.068720,17.218740,5.939406,231.845200,0,10.000000,2.419316,1
5.764933,-3.113837,16.491040,6.073342,235.022100,0,10.000000,2.237964,1
5.618307,-2.443051,18.556340,-8.300611,-764.273900,1,10.000000,2.445947,1
5.572138,-3.132379,19.473710,6.454690,-1325.585000,1,10.000000,2.431468,1
5.666709,-2.759861,19.041760,6.068329,-1340.093000,1,10.000000,2.345616,1
5.596034,-2.502608,15.080050,4.996563,227.501600,0,10.000000,2.454884,1
5.661980,-2.178195,16.931580,5.228842,179.521000,0,10.000000,2.478245,0
5.789352,-3.001446,18.807880,-9.121783,-764.273900,1,10.000000,2.210649,1
5.472801,-2.215781,16.668830,5.176638,-1341.621000,1,10.000000,2.646079,0
5.407798,-2.763607,19.908290,6.293657,-1360.508000,1,10.000000,2.602958,1
5.405967,-3.119860,19.861540,6.573973,-1336.378000,1,10.000000,2.596800,1
5.589267,-3.237956,18.273830,6.441299,-1306.979000,1,10.000000,2.422448,1
5.600407,-3.183118,18.894160,6.287130,-1310.736000,1,10.000000,2.406570,1
5.535801,-2.123916,16.756330,5.304231,173.235000,0,10.000000,2.615301,0
5.629682,-3.147223,19.135890,-9.422876,-765.038200,1,10.000000,2.374886,1
5.504032,-2.780835,18.945510,-8.867740,-765.038200,1,10.000000,2.505572,1
5.692613,-1.946190,16.526740,4.982660,-1356.215000,1,10.000000,2.536642,0
5.339255,-3.161175,19.750350,6.505113,-1330.590000,1,10.000000,2.665622,1
5.642523,-2.914645,17.320480,5.863533,222.282900,0,10.000000,2.359022,1
5.616311,-3.019006,17.268240,6.010427,225.881700,0,10.000000,2.383765,1
5.585016,-1.980190,15.519280,4.746181,185.913100,0,10.000000,2.621481,0
5.432665,-2.522964,17.577470,5.684657,-1338.147000,1,10.000000,2.611278,1
5.631292,-1.997924,14.434590,4.263015,208.066400,0,10.000000,2.571951,0
5.424343,-3.193623,18.039640,6.194549,-1302.189000,1,10.000000,2.582924,1
5.448643,-2.103763,18.184370,5.687653,-1386.521000,1,10.000000,2.704193,0
5.311876,-2.890424,16.365740,5.831306,224.223600,0,10.000000,2.690356,1
5.226232,-2.268441,17.823410,5.918915,-1357.473000,1,10.000000,2.868618,0
5.277806,-2.625379,14.649330,5.107542,234.096500,0,10.000000,2.747850,1
5.502284,-2.380345,19.444070,6.007229,-1383.212000,1,10.000000,2.573433,0
5.337321,-3.230876,17.350140,6.386039,226.981900,0,10.000000,2.672670,1
5.403387,-3.317987,19.841580,6.556700,-1318.986000,1,10.000000,2.616012,1
5.216846,-2.526905,17.260090,5.678864,-1337.662000,1,10.000000,2.823078,0
5.442997,-2.515892,14.476070,5.193245,241.174600,0,10.000000,2.602427,0
5.602416,-2.294098,21.004030,-8.335065,-767.335700,1,10.000000,2.499341,1
5.467919,-2.796372,19.994460,6.519616,-1363.598000,1,10.000000,2.540255,1
5.348009,-2.528640,19.293770,-8.554602,-765.803200,1,10.000000,2.693555,1
5.261250,-2.478193,19.042770,6.100039,-1375.182000,1,10.000000,2.788016,0
5.450599,-2.945232,17.292500,-8.912991,762.747500,0,10.000000,2.549989,1
6.160708,-2.029913,16.696660,4.771839,-1337.910000,1,10.000000,2.079438,0
6.225671,-2.921209,20.557560,6.200042,-1336.024000,1,10.000000,1.776078,1
6.068911,-2.209573,15.317480,4.543731,217.026800,0,10.000000,2.086595,0
6.136034,-2.078598,14.313000,4.044881,224.686100,0,10.000000,2.079266,0
6.169842,-2.878694,14.946340,5.573147,241.318000,0,10.000000,1.834174,1
6.258152,-1.849596,15.972710,4.599475,181.612900,0,10.000000,2.087454,0
6.134643,-2.155106,14.639060,4.488404,220.119800,0,10.000000,2.047780,0
6.256119,-2.680779,19.494300,-8.650213,-764.273900,1,10.000000,1.772857,1
6.111453,-2.348773,15.344030,4.871357,221.348800,0,10.000000,1.997676,1
6.146211,-2.781723,15.330730,5.432918,237.902400,0,10.000000,1.866595,1
5.963359,-2.162366,15.980670,4.985768,197.505300,0,10.000000,2.202167,0
6.275134,-2.026799,19.447900,5.578635,-1393.163000,1,10.000000,1.980475,0
5.966475,-2.875633,18.890970,6.077943,-1324.251000,1,10.000000,2.037325,1
6.173723,-3.282758,16.123370,6.089400,248.129600,0,10.000000,1.848037,1
5.658633,-2.309573,19.696240,6.121377,-1392.749000,1,10.000000,2.441043,0
5.924546,-1.858359,14.095440,3.845554,209.730000,0,10.000000,2.368724,0
5.749650,-2.484198,14.496030,4.915676,232.742400,0,10.000000,2.308706,1
5.973855,-2.422037,18.386200,5.576000,-1344.888000,1,10.000000,2.106966,1
5.974404,-2.473030,17.340770,5.313937,-1321.466000,1,10.000000,2.093020,1
5.674736,-2.737857,19.204150,-8.802622,-765.038200,1,10.000000,2.339994,1
5.859035,-3.011542,18.370050,-9.066176,-763.510300,1,10.000000,2.140996,1
5.711298,-2.706823,16.935990,5.790026,212.039400,0,10.000000,2.307404,1
5.825717,-2.709488,16.631800,5.447332,223.831600,0,10.000000,2.193605,1
5.940021,-2.487010,17.279980,5.555301,199.692900,0,10.000000,2.122893,1
5.935120,-2.584306,20.863100,-8.724140,-766.569100,1,10.000000,2.106308,1
5.728212,-3.248977,18.183170,-9.405371,763.510300,0,10.000000,2.285391,1
5.986978,-3.120021,17.782500,6.171352,-1298.712000,1,10.000000,2.016597,1
5.864291,-3.297530,18.690530,6.351033,-1299.385000,1,10.000000,2.156334,1
5.778553,-2.697849,16.118440,5.400874,226.959600,0,10.000000,2.241901,1
5.704700,-2.217255,16.519890,5.080077,-1332.808000,1,10.000000,2.425097,0
5.828005,-2.973588,19.264960,6.311025,-1328.672000,1,10.000000,2.172156,1
5.943970,-2.379205,20.224960,-8.321109,-765.803200,1,10.000000,2.147707,1
5.581184,-2.954915,15.407920,5.588129,242.338300,0,10.000000,2.419236,1
5.620833,-3.225069,16.748990,6.283756,234.061200,0,10.000000,2.389789,1
5.700368,-2.329163,15.239300,4.703963,220.242900,0,10.000000,2.395481,0
5.792868,-2.800289,14.502180,5.372411,242.214500,0,10.000000,2.216149,1
5.634087,-2.227821,17.898910,5.614055,-1363.860000,1,10.000000,2.488736,0
5.887039,-3.085543,20.136010,-9.424766,-765.803200,1,10.000000,2.114692,1
5.602025,-3.025313,18.002900,-9.085850,-763.510300,1,10.000000,2.398109,1
5.921909,-3.170077,18.459880,-9.292656,-763.510300,1,10.000000,2.085039,1
5.779249,-2.623807,17.544020,5.714801,-1324.056000,1,10.000000,2.252389,1
5.702772,-3.084781,18.146820,-9.170804,-763.510300,1,10.000000,2.298792,1
5.707136,-2.212768,19.156520,5.891273,-1388.527000,1,10.000000,2.424244,0
5.616083,-2.379756,17.337290,5.536228,-1340.801000,1,10.000000,2.463283,0
5.577575,-2.561018,16.776580,5.452514,208.289200,0,10.000000,2.461879,1
5.915607,-3.050639,20.831630,-9.476294,-766.569100,1,10.000000,2.085008,1
5.370928,-2.048725,15.244810,4.658317,193.224800,0,10.000000,2.795880,0
5.407689,-2.254138,21.392580,-8.357385,-768.103100,1,10.000000,2.697478,1
5.265966,-1.974917,15.110230,4.752944,185.350400,0,10.000000,2.919887,0
5.335500,-3.301003,16.836100,6.227285,239.575200,0,10.000000,2.681448,1
